Unnamed: 0,GSM7465980,GSM7466027,GSM7466030,GSM7466008,GSM7466062,GSM7465978,GSM7466031,GSM7466033,GSM7465983,GSM7466002,GSM7465990
PRKDC,0.609292587,0.534138311,0.610395337,0.590757294,0.603159383,0.64272368,0.512549121,0.573515748,0.713447985,0.659719827,0.609327492
PCDHGA6,0.028424206,0.094314485,0.04746434,0.024754315,0.020955484,0.007767123,0.115317242,0.01491035,0.021375442,0.017463378,0.003875478
PCDHGA8,0.100497721,0.047888586,0.056051214,0.132672416,0.106453499,0.139615966,0.062311193,0.004350527,0.018925237,0.015669859,0.207803604
UTP14C,0.649911779,0.66605382,0.602659826,0.699423983,0.603518146,0.693540312,0.613926011,0.596118984,0.60624698,0.677957389,0.66911399
ETV3L,0.053170033,0.08425687,0.016640905,0.012597065,0.013972476,0.008851386,0.032634194,0.013412008,0.034931726,0.013952688,0.043295924
PCDHGA10,0.098311646,0.231267968,0.277851551,0.239716936,0.325761685,0.187334992,0.148764712,0.310513742,0.148540803,0.248540428,0.180543026
PCDHGA11,0.027074365,0.079911099,0.023361827,0.047366443,0.026160166,0.090023561,0.088508366,0.085922895,0.17734124,0.023190402,0.155832121
LOC154761,0.259121024,0.2231855,0.291393923,0.317195831,0.269930135,0.301827131,0.273169351,0.248923673,0.252110289,0.246864228,0.348183194
PCDHGB2,0.144357385,0.204637687,0.051299146,0.046834947,0.122405931,0.104999966,0.045202518,0.023026866,0.131391725,0.050232093,0.021994777
PCDHGB4,0.108374455,0.058909837,0.093472525,0.078439943,0.112179338,0.166542275,0.167221808,0.175815098,0.108921656,0.252112965,0.079402978
CLDN23,0.627790028,0.710842383,0.578447011,0.580931876,0.597509073,0.581057717,0.749126321,0.682195136,0.555542526,0.519028858,0.61155278
ZNF260,0.646331726,0.609126278,0.620201985,0.591177345,0.59800851,0.694004672,0.618538,0.609616407,0.716363516,0.574624514,0.708788296
LYN,0.749773749,0.800810753,0.718018284,0.593490333,0.859638303,0.552529312,0.766470936,0.786153888,0.53918284,0.643405997,0.572931825
PINX1,0.456020195,0.30446775,0.376646712,0.473692975,0.422475254,0.404070023,0.350557861,0.36172565,0.403983733,0.30662264,0.417670652
LOC401463,0.074674001,0.133123597,0.174933708,0.156755632,0.075271404,0.122182966,0.227305368,0.064547702,0.092705894,0.103176869,0.044207895
PCDHGB7,0.08584086,0.145672793,0.034214439,0.073263958,0.077083671,0.061446187,0.09342026,0.126001231,0.141905785,0.146335573,0.035442282
PCDHGB1,0.121563488,0.249506652,0.225537552,0.212350844,0.114597248,0.153260785,0.128426826,0.147848665,0.084195761,0.086301111,0.106405373
PCDHGA3,0.199246631,0.095742894,0.103109072,0.031350421,0.205500203,0.17640064,0.083068603,0.220011479,0.149123769,0.118907394,0.154256428
SNORD87,0.055855604,0.247878995,0.259297001,0.245665034,0.223147237,0.263811505,0.276079548,0.251314872,0.249244926,0.232370969,0.306123406
LRRC24,0.106451291,0.120114306,0.062145082,0.133648943,0.076119602,0.063585921,0.111952862,0.10854185,0.152663788,0.044598944,0.203648054
SIGLEC14,0.329372328,0.535258956,0.277764328,0.27313952,0.580608522,0.351092691,0.395252981,0.478477859,0.328399107,0.308550058,0.324783953
PBOV1,0.051544688,0.219935829,0.101102323,0.032898658,0.110191789,0.024740185,0.117794698,0.010494752,0.083095761,0.092849119,0.120893645
OR4D10,0.125392863,0.121630754,0.121542227,0.107859423,0.269550188,0.093915493,0.264977373,0.255946441,0.24945521,0.093730889,0.227127723
CHMP4A,0.750427699,0.829543551,0.819896814,0.782512385,0.789186994,0.750244357,0.833925688,0.707973457,0.815473391,0.789264731,0.774780158
SIGLEC12,0.143343167,0.051202168,0.254295241,0.103253025,0.23967182,0.226496385,0.206664456,0.181869775,0.130311935,0.241315122,0.248524865
FLJ20021,0.459195174,0.461923395,0.512109084,0.594122,0.438846476,0.491413864,0.514356107,0.431775872,0.542272055,0.624128353,0.582895273
PABPC4L,0.775392751,0.459334512,0.598923064,0.73543007,0.430798565,0.732736725,0.461754727,0.523629262,0.869037201,0.726582205,0.939969357
OMP,0.007265299,0.014130454,0.013794392,0.092479264,0.039541888,0.005191026,0.083795948,0.03950249,0.021969768,0.001136924,0.031278804
MAGEL2,0.436302352,0.477336028,0.422135041,0.466390832,0.437013803,0.501875066,0.416131526,0.415406835,0.460601457,0.448126829,0.508731845
LOC728975,0.264821422,0.359339623,0.302128103,0.228249826,0.267358767,0.269590944,0.30883826,0.371214957,0.217154836,0.224446033,0.038019519
ARMS2,0.149552626,0.042145636,0.217165005,0.166302443,0.140381359,0.015371141,0.024887839,0.077869057,0.032133051,0.092849119,0.128340357
INS,0.232512522,0.221762861,0.283811686,0.227224553,0.189674269,0.181722369,0.173952532,0.189343671,0.181801494,0.243230304,0.291119174
RTL1,0.125392863,0.238792468,0.219771439,0.091515631,0.069378762,0.262447879,0.167221808,0.11640243,0.087422045,0.171419751,0.137529112
FPGT,0.235784957,0.104906946,0.015067237,0.212877874,0.056675132,0.174576403,0.063110084,0.045388454,0.023121697,0.151730752,0.198417788
MEX3A,0.492338786,0.480354883,0.440619253,0.420963245,0.459031106,0.532845422,0.537152284,0.51916724,0.493071027,0.320176125,0.479586086
OR10G4,0.018768649,0.173973833,0.099443785,0.032369884,0.035362822,0.006086426,0.051109182,0.07179601,0.014440052,0.018360776,0.027085323
EEF1G,0.986221979,0.983671879,0.985863308,0.983246905,0.978714018,0.984089262,0.984358129,0.974981908,0.970531773,0.983549052,0.986850579
LOC340357,0.326403885,0.339116592,0.329754673,0.303267196,0.364713353,0.068175409,0.244562069,0.302198734,0.13741585,0.281511823,0.372814374
SLC22A18AS,0.110337395,0.169229486,0.275891492,0.266332195,0.220517481,0.253560916,0.236269123,0.274840313,0.266781331,0.112342863,0.099825991
OR5M10,0.094251078,0.097442519,0.085362967,0.213242925,0.051626522,0.034677125,0.195055657,0.021822387,0.038592301,0.070805182,0.037526586
MPV17L2,0.298597322,0.417914739,0.315661537,0.24341407,0.193620826,0.306374839,0.29936871,0.303787675,0.260004846,0.082286478,0.240318293
SCARNA9,0.299413925,0.289742673,0.275543625,0.340818907,0.422532549,0.330226526,0.211447903,0.31873119,0.423639482,0.31951664,0.3970754
LOC392196,0.132797957,0.211320716,0.039469054,0.203744082,0.079128456,0.038729899,0.205248656,0.067000092,0.141905785,0.235673792,0.036086305
DPP3,0.602338947,0.550904856,0.49230842,0.430852845,0.483493783,0.421199635,0.450947268,0.51601504,0.505747796,0.430544566,0.352200532
ANKHD1-EIF4EBP3,0.330959749,0.336247412,0.309840873,0.220603309,0.306281359,0.250453806,0.160356551,0.214348729,0.376443209,0.373019571,0.229096773
KRTAP5-9,0.141588885,0.093774266,0.064891069,0.117868901,0.017984671,0.07944685,0.087703343,0.039009566,0.063888496,0.067341568,0.142702017
OR5M1,0.076843355,0.045072951,0.070045788,0.01589055,0.080672566,0.118801154,0.063110084,0.055255637,0.138847033,0.086301111,0.075985679
LOC100129129,0.173827288,0.140623983,0.088012726,0.105536099,0.268369285,0.076836205,0.171218086,0.15119624,0.235363005,0.069967555,0.008636383
LOC441601,0.03631192,0.098215326,0.1509865,0.14676934,0.169348953,0.101596989,0.116555665,0.017799201,0.024013908,0.013243923,0.067056011
PIGY,0.931094221,0.916913007,0.931274092,0.930789241,0.859638303,0.935807005,0.888866997,0.853723775,0.89534942,0.922587071,0.952526442
CHMP1B,0.739773211,0.834398205,0.738516743,0.767739771,0.884488479,0.807841666,0.909379329,0.885419121,0.579708865,0.73057931,0.777455264
EID3,0.312875173,0.250969745,0.289700469,0.346293668,0.233016463,0.458364929,0.30860856,0.35984646,0.281108487,0.267778826,0.383120848
SNHG9,0.667829478,0.64673056,0.617472879,0.628593325,0.609055608,0.685055788,0.670366228,0.59548787,0.790365961,0.741449574,0.748147657
CARD17,0.157545641,0.140975963,0.182087618,0.081050577,0.060123251,0.029231553,0.097840882,0.281543581,0.20064592,0.195613766,0.202641093
OR5M11,0.071403698,0.029253008,0.103765428,0.045696412,0.287471359,0.033163433,0.109866526,0.079062173,0.048625377,0.115546095,0.031278804
ABCC6P2,0.285226573,0.316580101,0.218060345,0.261630887,0.185772822,0.31105208,0.153080198,0.229430713,0.271239746,0.275958135,0.31023578
OR8G5,0.058921862,0.002756481,0.007407848,0.028747303,0.023894938,0.010872281,0.012233553,0.009076141,0.040087735,0.014400492,0.060211545
EID1,0.491392921,0.518708577,0.52943221,0.441378124,0.436188709,0.566275105,0.573932795,0.435907441,0.453079791,0.561774959,0.578771832
OR52B2,0.01496266,0.058069492,0.051299146,0.01855305,0.020955484,0.035585667,0.092767373,0.052089236,0.039265157,0.032726545,0.055326081
NOX5,0.140965459,0.209909521,0.231254935,0.239716936,0.105636208,0.099356367,0.210879455,0.205391298,0.187186452,0.248288806,0.17664443
TAS2R43,0.263746593,0.215723185,0.152910752,0.174061723,0.20209425,0.217287378,0.210879455,0.097560472,0.148540803,0.124169666,0.262682436
TAS2R45,0.046560029,0.016612303,0.040490938,0.056455329,0.018999204,0.047118944,0.195778698,0.000728013,0.055043878,0.064565633,0.069736424
PCDHA3,0.043278493,0.264540988,0.182565409,0.24042218,0.325575635,0.204071264,0.209297396,0.070414021,0.079040434,0.211667741,0.274894791
CARD18,0.041883858,0.047888586,0.054187439,0.099155393,0.109217946,0.007767123,0.030112326,0.093418834,0.00675933,0.009853022,0.036351547
TUT1,0.466381434,0.361726708,0.477084986,0.445476919,0.31054894,0.411356226,0.434323273,0.372146206,0.531115879,0.409509812,0.457756843
FDXACB1,0.290710958,0.338288311,0.300126185,0.283530391,0.417395605,0.370397617,0.328359584,0.263367901,0.268249897,0.319187561,0.289127259
OR10G2,0.085001078,0.034630939,0.158730694,0.134860348,0.087204576,0.062821559,0.117794698,0.012663461,0.031573645,0.030170156,0.084400623
LOC651337,0.171057094,0.201064097,0.200214684,0.201167325,0.172635021,0.042143495,0.184412252,0.220664791,0.050388159,0.170906482,0.157802788
LOC731157,0.138356699,0.101733633,0.049476154,0.061030503,0.205179409,0.067027438,0.02042339,0.147848665,0.003305005,0.102484729,0.011777226
TRIL,0.361916269,0.316859499,0.358648373,0.302176132,0.181758075,0.397036274,0.267038456,0.195481262,0.407077103,0.431702015,0.304532887
OR4D2,0.226615015,0.241232211,0.226235269,0.174061723,0.309692392,0.116470957,0.075575173,0.286816207,0.169199258,0.17224913,0.206228937
SNHG1,0.618320147,0.484381573,0.612750175,0.712497302,0.483303772,0.700837597,0.476722158,0.500388312,0.737881406,0.68633175,0.857002252
RMST,0.120829193,0.033910738,0.257639963,0.262398003,0.025178189,0.078640383,0.049896537,0.168905051,0.149123769,0.228503522,0.173467003
TIFAB,0.16167125,0.16764985,0.093087676,0.202414845,0.13622295,0.046358819,0.101613254,0.175815098,0.107315149,0.092849119,0.212984714
CYP2A6,0.034770152,0.002868032,0.008600661,0.005734442,0.005142951,0.01920428,0.150725287,0.055255637,0.029486175,0.108449739,0.163328353
MT1JP,0.052224969,0.070735909,0.185714094,0.095333204,0.164919344,0.121405189,0.177564625,0.15119624,0.258769072,0.039881395,0.038019519
CTSO,0.712503203,0.834132808,0.770288111,0.754159777,0.687506517,0.852808678,0.834459739,0.746685483,0.771409908,0.798184224,0.840559055
ZNF432,0.34082837,0.30373976,0.31890194,0.350078121,0.314900252,0.40731699,0.317551367,0.274623776,0.346298639,0.38482442,0.406920377
TAS2R30,0.130702187,0.039335019,0.074021703,0.027314999,0.131324827,0.186498242,0.030789602,0.015960163,0.152196683,0.079803637,0.102146468
ZNF10,0.332165561,0.249339601,0.339130282,0.35288206,0.314718207,0.395952726,0.341746309,0.316581068,0.414447439,0.357858685,0.422405141
ZNF486,0.923507142,0.91966839,0.955011141,0.956876592,0.926030006,0.944063974,0.933177138,0.957171179,0.980620795,0.970152927,0.951184086
HMBS,0.701738953,0.577821999,0.631989656,0.528518165,0.470867579,0.642649848,0.478814895,0.558347807,0.630606401,0.528121569,0.538170149
ZNF225,0.332358695,0.356310237,0.334057012,0.324832997,0.28514359,0.258964837,0.297610811,0.306979864,0.288923052,0.326101878,0.374996452
ABCC6P1,0.149591724,0.166307936,0.115139642,0.220644074,0.135007657,0.180092787,0.08682185,0.168468843,0.143029689,0.131305106,0.067094284
TAS2R31,0.061308434,0.010751769,0.032289338,0.017239993,0.012775294,0.00642236,0.012569239,0.035259242,0.016032704,0.058869582,0.017103541
DND1,0.243867539,0.094700442,0.225988972,0.099155393,0.08793981,0.229322526,0.152098703,0.129207399,0.146365731,0.209362285,0.073607324
SALL3,0.152252602,0.021434178,0.054909964,0.073263958,0.002043432,0.181722369,0.190644827,0.07179601,0.103493831,0.082974348,0.052466518
POLG2,0.463352278,0.42752688,0.455011228,0.513251871,0.412021054,0.498519681,0.400689409,0.408088427,0.383481285,0.488927048,0.557179395
OR13A1,0.131788643,0.161380193,0.056051214,0.032369884,0.21639884,0.063585921,0.016678759,0.041437365,0.100096874,0.068977854,0.038702221
LOC374443,0.227479382,0.432302771,0.305098386,0.339545578,0.149184239,0.349947458,0.377549928,0.297955889,0.289283299,0.168973205,0.219120895
CLEC12B,0.039171745,0.085411572,0.149377501,0.135329445,0.161758668,0.034677125,0.110445921,0.004981412,0.028033257,0.041767499,0.018419233
ZNF350,0.358199488,0.295483236,0.227960882,0.372626266,0.254659634,0.33765542,0.315638624,0.310605833,0.243462303,0.351704806,0.323278261
PGA5,0.105836178,0.124081791,0.014730227,0.126274541,0.253044206,0.108251471,0.219595212,0.052394258,0.195774954,0.022441063,0.09766194
STH,0.027786661,0.201384968,0.1236021,0.020204907,0.114597248,0.132740364,0.140391239,0.071220107,0.043642144,0.021691903,0.110360109
ZNF253,0.171650321,0.142501758,0.23974932,0.265346886,0.207827498,0.186976337,0.274254143,0.129207399,0.110031272,0.056594121,0.233910016
LOC100130111,0.170108307,0.137418812,0.041513167,0.142571744,0.255530676,0.130594657,0.210311299,0.273628501,0.215816951,0.212923193,0.282975785
CAPNS2,0.054417923,0.056351197,0.072530207,0.1270151,0.007480526,0.01042299,0.018924629,0.104502171,0.060799322,0.09511156,0.020789727
SLC5A8,0.476794157,0.479552703,0.45304575,0.479955265,0.457018133,0.420861714,0.440652532,0.524083318,0.635826213,0.714353051,0.450188638
LIMS3,0.355517262,0.710920965,0.597516358,0.516590501,0.567505548,0.36335571,0.778122333,0.507023329,0.372826037,0.325101445,0.455124258
KHDC1L,0.056953147,0.148023524,0.253155324,0.103253025,0.068494051,0.133520959,0.038326677,0.112586321,0.194101664,0.185724466,0.064721854
GPR142,0.147207572,0.172905543,0.213102555,0.134860348,0.180447547,0.258710689,0.097840882,0.113403701,0.181406309,0.143993515,0.261450512
HP,0.293448809,0.000756531,0.307670989,0.103253025,0.165789035,0.014695521,0.071605696,0.368738792,0.50626414,0.651683319,0.33252839
LSM14A,0.843509824,0.802524967,0.834127413,0.8297064,0.829879174,0.87691214,0.802292905,0.839060589,0.881726344,0.856293314,0.881136497
NHLRC4,0.242654605,0.094314485,0.189467997,0.235948284,0.240695642,0.282270916,0.213602034,0.202363639,0.252744058,0.178222347,0.179468205
OR11H12,0.137189494,0.07411169,0.149377501,0.028144106,0.186329857,0.24949061,0.076300836,0.098761474,0.112519781,0.097874566,0.091062902
CLLU1,0.023404385,0.158703599,0.091356637,0.0839711,0.066802369,0.172238674,0.11709767,0.123774546,0.150406855,0.205852258,0.183610839
TAS2R38,0.016902049,0.004506257,0.015067237,0.020204907,0.016445654,0.0136452,0.036855263,0.0074361,0.008269764,0.005243754,0.00882301
GATC,0.355820354,0.357721105,0.357632939,0.333901282,0.251390094,0.255962399,0.386388412,0.303015358,0.229723163,0.269286936,0.322620884
MGAM,0.142017585,0.193819639,0.241290065,0.12767786,0.191108723,0.330370194,0.238137966,0.322589484,0.246935652,0.212275062,0.242187007
FNTB,0.618610275,0.505783227,0.592048493,0.591667654,0.519008732,0.525108036,0.479308186,0.536044496,0.593144673,0.446880095,0.497313687
ZNF878,0.005931813,0.218151664,0.106817753,0.003989217,0.192902792,0.177948243,0.165602029,0.125141621,0.037321816,0.050232093,0.023125085
SFTA3,0.109567442,0.032811856,0.103109072,0.117014117,0.039541888,0.146076711,0.045202518,0.11640243,0.074990348,0.056594121,0.099825991
ST6GALNAC6,0.625742703,0.667108415,0.712367541,0.629539145,0.63488554,0.617907818,0.636013321,0.438732563,0.645591218,0.704359181,0.604676495
ZNF625,0.195549223,0.141680092,0.194953327,0.283530391,0.113700085,0.26881782,0.284703452,0.127291085,0.302991381,0.145593602,0.281666929
GALNT4,0.901687026,0.708879643,0.778011156,0.922124533,0.587435159,0.737087665,0.510811539,0.677175682,0.791881957,0.738783093,0.874579949
CNPY2,0.908858059,0.930017848,0.917674096,0.899297631,0.874566693,0.921865286,0.893888224,0.896709,0.920706323,0.883928385,0.926519213
GLYCAM1,0.175649681,0.046099994,0.144164517,0.175608584,0.10836115,0.130087727,0.18772536,0.294280366,0.200086139,0.225305655,0.158394255
CUX1,0.345365981,0.3369269,0.33497977,0.348979923,0.361528596,0.359793255,0.419954585,0.399988924,0.323597836,0.440974969,0.359988839
OR9A4,0.349641383,0.446065862,0.422532579,0.362304704,0.467453318,0.379681714,0.394766007,0.366118891,0.325726486,0.393738793,0.406424175
MAP1LC3B2,0.128026804,0.11261917,0.014730227,0.007781835,0.143837113,0.112823773,0.02042339,0.228650211,0.09796156,0.231011605,0.105785507
LOC613038,0.124463907,0.006072934,0.177077386,0.050215377,0.078472428,0.203065302,0.135123115,0.107104074,0.032804493,0.187872994,0.202238466
LOC388242,0.212630419,0.130743863,0.224348553,0.194303374,0.093866458,0.190645877,0.121514714,0.23346523,0.106168186,0.247031691,0.270457901
CLEC5A,0.01053245,0.062923548,0.088012726,0.032898658,0.36183096,0.112203388,0.257082547,0.114182343,0.084195761,0.162162439,0.06782164
CHURC1,0.855817951,0.86065361,0.656590269,0.859838251,0.607975218,0.907837735,0.585897467,0.574064278,0.545843962,0.863809058,0.71084129
RTEL1,0.516605567,0.556500179,0.50103718,0.443893707,0.594873559,0.503908733,0.499450105,0.437116942,0.484042297,0.459742002,0.44794442
ZNF578,0.007747402,0.011389546,0.069167097,0.086624857,0.188997103,0.064503362,0.23855372,0.10854185,0.162459863,0.018360776,0.17664443
PDF,0.001109864,0.271627321,0.108480382,0.251610049,0.172635021,0.242112352,0.254496147,0.138846605,0.201285989,0.20279349,0.076599743
RNASE12,0.044108017,0.036337295,0.011961598,0.012597065,0.007591997,0.076299054,0.045807797,0.023629314,0.008269764,0.156196229,0.029993404
SPESP1,0.362069549,0.291294138,0.355606599,0.490124878,0.275479107,0.337120739,0.312899025,0.316441285,0.287305443,0.28102869,0.341757243
DIO3OS,0.293268983,0.245546699,0.360480609,0.372262062,0.278459258,0.378421309,0.267726757,0.261665566,0.466598063,0.437051017,0.368784401
LOC254028,0.101034951,0.137418812,0.109795614,0.096954173,0.04395707,0.019956639,0.103000107,0.139278442,0.034931726,0.154941895,0.06782164
TRIM6-TRIM34,0.26822872,0.048650064,0.134821224,0.053904254,0.252547717,0.060682355,0.056914394,0.31097437,0.154299547,0.221830411,0.143251209
SERPINA2,0.120095061,0.075224821,0.078193621,0.079207507,0.152373013,0.062133793,0.145709347,0.137786994,0.036649433,0.206053712,0.119686746
TRIM34,0.154446378,0.136481246,0.171127934,0.101899476,0.066802369,0.258498951,0.237099368,0.22906096,0.303362122,0.095878853,0.102146468
OR4C13,0.105259638,0.148023524,0.1996918,0.194022956,0.005142951,0.250453806,0.23967718,0.256199715,0.197529909,0.194653796,0.310694844
RNASE4,0.650882904,0.855489236,0.859861159,0.79052186,0.86155832,0.714489561,0.885190829,0.748228133,0.543955466,0.881330191,0.743348412
MC1R,0.473896907,0.380747108,0.544106843,0.561857094,0.506024041,0.642280707,0.397585373,0.534073122,0.536840378,0.440563709,0.440150012
DUXA,0.152761651,0.212006544,0.11917344,0.193342147,0.154145707,0.06622412,0.244352838,0.019339857,0.100096874,0.120918362,0.075141532
LOC728755,0.434849539,0.477336028,0.469033174,0.548518817,0.361528596,0.503590654,0.63954413,0.441280316,0.677503922,0.572760466,0.475322576
TUBB3,0.757070242,0.908047273,0.715739434,0.496945167,0.862199171,0.785786867,0.934492929,0.855177261,0.61112786,0.414106223,0.473599648
TMEM179,0.08362736,0.051811915,0.062145082,0.021369557,0.040759011,0.006497023,0.077064864,0.072640874,0.078169427,0.083624152,0.038019519
TSPY1,0.226080169,0.152847686,0.280736018,0.283750534,0.141205738,0.130087727,0.249306007,0.203130074,0.219144497,0.262122745,0.207480442
TSPY3,0.27961399,0.221194188,0.202066093,0.221214941,0.194658468,0.123388801,0.307599049,0.248002544,0.067886538,0.146335573,0.134593319
ITGB3,0.203517502,0.353750834,0.292869241,0.183996949,0.484951547,0.266546191,0.603336767,0.618472936,0.028778262,0.244064065,0.281100364
GH1,0.035597353,0.073305821,0.171127934,0.129276862,0.031608448,0.0414605,0.095994809,0.103648188,0.09796156,0.140757349,0.06189263
THTPA,0.291517678,0.222250438,0.205008821,0.237272216,0.036919557,0.257821654,0.264977373,0.096205096,0.196891524,0.176875954,0.193282072
MGC15885,0.084275981,0.022037695,0.081182175,0.088626473,0.033958984,0.126930953,0.068364938,0.093418834,0.153909946,0.069967555,0.087479723
MRPL46,0.695811111,0.736399285,0.733870848,0.635820719,0.64466745,0.700059106,0.711953118,0.618759937,0.623002983,0.606844713,0.665329064
LOC649133,0.317361071,0.298896199,0.093087676,0.242498984,0.242786161,0.111583145,0.092153032,0.157468119,0.139504911,0.262122745,0.146862445
BLID,0.265424023,0.191184108,0.221975423,0.087933447,0.228054298,0.109452104,0.066041027,0.15119624,0.276830758,0.212072595,0.223894376
LOC100128108,0.148887991,0.105797507,0.006551197,0.161919319,0.025631353,0.037479347,0.066650411,0.03438876,0.055720351,0.019932206,0.013875275
LOC100131315,0.151626225,0.277618181,0.051299146,0.155023368,0.149184239,0.035585667,0.041384835,0.110213478,0.156482758,0.065211843,0.080286716
LOC283710,0.197637996,0.194818729,0.228701127,0.151994219,0.195776426,0.268216976,0.205248656,0.166526521,0.21804779,0.250934411,0.279924742
LOC442028,0.030187651,0.150611122,0.121542227,0.052838922,0.110191789,0.0414605,0.256233711,0.046909762,0.057938893,0.012684562,0.200427704
VENTXP1,0.332600168,0.292004654,0.246093515,0.310828867,0.29565376,0.280298733,0.325316418,0.338416832,0.317890124,0.245567335,0.23436361
LOC729652,0.358503997,0.404730388,0.367775061,0.326689546,0.50641475,0.419230982,0.510426068,0.372716178,0.246600378,0.403394791,0.368269563
PWRN1,0.128879565,0.118637363,0.069167097,0.143081421,0.083724325,0.093915493,0.005132648,0.074523548,0.131391725,0.092849119,0.12904312
RBM15B,0.474204443,0.432707058,0.466002665,0.384934425,0.444847115,0.397036274,0.457675604,0.457251755,0.566515383,0.424157677,0.415259302
HOXB7,0.869277326,0.731894011,0.814526846,0.796541778,0.774093599,0.675192667,0.674625584,0.726428299,0.83359554,0.73114,0.673063072
LOC643802,0.34670428,0.397044568,0.390431418,0.319212423,0.390610293,0.401060609,0.317691557,0.293476111,0.389248429,0.341223815,0.429114347
TBC1D3G,0.19334358,0.26905853,0.233319811,0.310229149,0.312629147,0.333251191,0.235439684,0.321362811,0.353712485,0.271705812,0.194203756
MRC1,0.101034951,0.206688447,0.091356637,0.012597065,0.297234199,0.234748952,0.189244472,0.033405074,0.202206559,0.169407021,0.255952979
HSPB9,0.073799079,0.048650064,0.111382431,0.024039358,0.218214774,0.131257715,0.111218627,0.110213478,0.042369537,0.10952845,0.091718353
WBP11P1,0.149552626,0.246378981,0.233898817,0.182404052,0.203616275,0.145292754,0.288724361,0.251987142,0.078169427,0.1922568,0.148237462
MT1L,0.160766859,0.375423894,0.207918119,0.258020955,0.220840901,0.23063546,0.3914761,0.134728191,0.149123769,0.198056841,0.110360109
PWRN2,0.05789953,0.078796684,0.128348979,0.032898658,0.131324827,0.151178117,0.052360366,0.035675653,0.12927121,0.137096921,0.005915746
DUX4,0.139952719,0.231882522,0.133728562,0.188863343,0.248789928,0.26304408,0.174547453,0.251314872,0.227550117,0.330992733,0.169104931
ANKRD20A1,0.376787362,0.313839657,0.387422071,0.452437252,0.349770833,0.299117092,0.356435647,0.354244741,0.542541239,0.393738793,0.36263216
OR4C45,0.324735084,0.291738136,0.137710678,0.150736388,0.143837113,0.234748952,0.193329684,0.172794598,0.2755583,0.08786994,0.137529112
XKR7,0.021571512,0.078796684,0.119872215,0.034485611,0.036919557,0.095458162,0.077867277,0.02050563,0.059406393,0.00143191,0.071345576
CCPG1,0.582431667,0.680156605,0.605561617,0.664768165,0.566813639,0.665115476,0.668849153,0.575848823,0.634427176,0.73975187,0.641647456
SULT1A3,0.392225152,0.458313782,0.464492354,0.361998011,0.546048106,0.342735307,0.458333367,0.455175611,0.404264374,0.35588386,0.362887196
MPV17L,0.261730108,0.208298404,0.266345149,0.289370712,0.21853777,0.277156536,0.230642396,0.242745422,0.260004846,0.285917935,0.264299377
EPPK1,0.222180039,0.223958501,0.262407601,0.164485205,0.261069763,0.134848433,0.155673309,0.234001562,0.119691928,0.234640451,0.258231734
RNF126P1,0.15978431,0.285906895,0.235637803,0.254555772,0.116821423,0.245773121,0.28642314,0.223935634,0.142990929,0.195133705,0.264214188
BOP1,0.71116175,0.661244686,0.77484926,0.625542181,0.721931039,0.729604477,0.621865231,0.775660444,0.772072593,0.681561509,0.68407893
FIGNL2,0.374008934,0.367828005,0.245800491,0.322227588,0.245537539,0.3640199,0.30860856,0.259245841,0.268812122,0.331378444,0.363397761
PECAM1,0.586487639,0.729727989,0.759337213,0.65227894,0.828111805,0.652964729,0.770226858,0.745063593,0.573159836,0.710722406,0.565194855
TUBB8,0.064379222,0.176072184,0.014730227,0.113015499,0.006514923,0.019956639,0.06531755,0.104502171,0.104143103,0.049286396,0.047440162
LOC100133920,0.131788643,0.175517716,0.252143053,0.167092982,0.118851474,0.05461664,0.173952532,0.135316139,0.09796156,0.04705529,0.034760534
GAN,0.245207723,0.260769178,0.282447485,0.253881555,0.205179409,0.241987776,0.308746361,0.316348122,0.151457262,0.262720375,0.299245039
SCRT1,0.19647269,0.358529589,0.286328189,0.280239565,0.349575021,0.200613818,0.314011906,0.249552344,0.228164679,0.275392692,0.268056487
HPR,0.224477203,0.319613573,0.206422225,0.202414845,0.275776587,0.069745079,0.359575363,0.310283578,0.147996824,0.121769551,0.189239932
CLN3,0.642985241,0.594052153,0.625321651,0.510948964,0.448616533,0.487227654,0.546696352,0.493620013,0.529591753,0.568971173,0.466267931
LOC730183,0.348444726,0.311203811,0.323586101,0.339007652,0.275096792,0.300109291,0.309666388,0.29665377,0.373356221,0.321119751,0.339133345
MIA,0.245794579,0.231267968,0.234188447,0.102634184,0.187882124,0.207254372,0.253438478,0.202726645,0.139504911,0.208554538,0.222015691
LOC100130950,0.020748962,0.089070208,0.028443204,0.132672416,0.198773318,0.222412737,0.019711351,0.026342553,0.236230742,0.129209215,0.164355996
PCDHGA9,0.233878064,0.130080964,0.143029102,0.143081421,0.156392375,0.164093538,0.207717089,0.199221103,0.162459863,0.149266302,0.139409238
DKFZP434A062,0.144357385,0.207372511,0.024302048,0.068364664,0.030017644,0.159873044,0.039798813,0.065735272,0.074990348,0.143486425,0.113814964
BCAR4,0.120829193,0.209385754,0.13700762,0.155771292,0.116821423,0.152514023,0.269062274,0.130576943,0.108921656,0.265202001,0.212660358
PCDHGB3,0.022282056,0.130743863,0.164683115,0.113015499,0.074423406,0.007767123,0.014174339,0.070414021,0.142990929,0.059514594,0.08828847
LOC100130370,0.202226888,0.037020076,0.215782357,0.096027811,0.012027661,0.060682355,0.095994809,0.057317844,0.132047527,0.213612128,0.132833188
